id,numero,tipo,titulo,texto
3235826117,33175,pull_request,CI Use a virtual package spec file for `conda-lock` solving,"#### Reference Issues/PRs
<!--
Example: Fixes #1234. See also #3456.
Please use keywords (e.g., Fixes) to create link to the issues or pull requests
you resolved, so that they will automatically be closed when your pull request
is merged. See https://github.com/blog/1506-closing-issues-via-pull-requests
-->
Closes #33106

#### What does this implement/fix? Explain your changes.
This modifies the environment solving/creation of lockfile for our CUDA CI jobs. Newer versions of packages like PyTorch require a virtual conda package called `__cuda` which signals that CUDA is available on the system (same mechanism exists for `__glibc`). This means that solving the environment on a machine that does not have CUDA (our CI job to update the lockfile, a developers local machine, etc) is not possible. I think this is why we were ""stuck"" on a fairly old version of PyTorch (older versions didn't have this dependency). I noticed this problem only when trying to add a new package to the environment (`cuvs`), which is needed for #33096. I think for `cuvs` there are no versions (or only super old ones?) that do not depend on `__cuda`. So solving the environment failed.

#### AI usage disclosure
<!--
If AI tools were involved in creating this PR, please check all boxes that apply
below and make sure that you adhere to our Automated Contributions Policy:
https://scikit-learn.org/dev/developers/contributing.html#automated-contributions-policy
-->
I used AI assistance for:
- [x] Code generation (e.g., when writing an implementation or fixing a bug)
- [ ] Test/benchmark generation
- [ ] Documentation (including examples)
- [x] Research and understanding


#### Any other comments?

What do you think about adding `cuvs` in this PR already? It is needed in cupy for spatial distance functions like `cdist`. Without cuvs installed those functions fail when you call them."
3834328133,33175,comentario,,"The PCA common test failure is weird: it fails for pytorch float32 on CPU, but the same test does not fail for pytorch float32 on cuda device, nor for float32 numpy or array-api-strict on CPU.

Maybe we should use `xp.linalg.pinv` instead of `xp.linalg.inv`? Would be worth investigating interactively locally to understand what's going on."
3834332755,33175,comentario,,"Unfortunately, I cannot reproduce locally with pytorch 2.10.0:

```
sklearn/tests/test_common.py::test_estimators[PCA()-check_array_api_input(array_namespace=torch,dtype_name=float32,device=cpu)] PASSED
```

It's probably architecture dependent."
3834357678,33175,comentario,,"Also the CUDA CI fails see [build log](https://github.com/scikit-learn/scikit-learn/actions/runs/21585960366/job/62194373455?pr=33175)
```
FAILED conda/envs/sklearn/lib/python3.13/site-packages/sklearn/tests/test_common.py::test_estimators[PCA()-check_array_api_input(array_namespace=torch,dtype_name=float32,device=cpu)] - torch._C._LinAlgError: linalg.inv: The diagonal element 10 is zero, the inversion could not be completed because the input matrix is singular.
```"
3834360881,33175,comentario,,"I tried the following locally and our test suite still passes:

```diff
--- a/sklearn/decomposition/_base.py
+++ b/sklearn/decomposition/_base.py
@@ -74,12 +74,12 @@ class _BasePCA(
             return xp.eye(n_features) / self.noise_variance_
 
         if is_array_api_compliant:
-            linalg_inv = xp.linalg.inv
+            linalg_pinv = xp.linalg.pinv
         else:
-            linalg_inv = linalg.inv
+            linalg_pinv = linalg.pinv
 
         if self.noise_variance_ == 0.0:
-            return linalg_inv(self.get_covariance())
+            return linalg_pinv(self.get_covariance())
 
         # Get precision using matrix inversion lemma
         components_ = self.components_
@@ -94,7 +94,7 @@ class _BasePCA(
         )
         precision = components_ @ components_.T / self.noise_variance_
         _add_to_diagonal(precision, 1.0 / exp_var_diff, xp)
-        precision = components_.T @ linalg_inv(precision) @ components_
+        precision = components_.T @ linalg_pinv(precision) @ components_
         precision /= -(self.noise_variance_**2)
         _add_to_diagonal(precision, 1.0 / self.noise_variance_, xp)
         return precision
```

but maybe we should decouple the two problems (dealing with cuda dependencies and fixing `PCA.get_prediction`) independently. We could mark `check_array_api_input` as `XFAIL` for `PCA` (in `PER_ESTIMATOR_XFAIL_CHECKS`) temporarily in this PR and open a tracking issue to fix it separately."
3840124811,33175,comentario,,I relabeled CUDA CI on the last commit to make it clear that there is still a CI failure to handle before considering a merge.
3840937780,33175,comentario,,I've marked it as xfail. Interesting that it fails on the CPU device.
3842182458,33175,comentario,,@lesteve shall we merge?
3234950733,33173,pull_request,:lock: :robot: CI Update lock files for array-api CI build(s) :lock: :robot:,"Update lock files.

### Note
If the CI tasks fail, create a new branch based on this PR and add the required fixes to that branch."
3834377022,33173,comentario,,Closing in favor of #33175 which seems to be the right way to deal with cuda dependencies.
3234950657,33172,pull_request,:lock: :robot: CI Update lock files for free-threaded CI build(s) :lock: :robot:,"Update lock files.

### Note
If the CI tasks fail, create a new branch based on this PR and add the required fixes to that branch."
3234950533,33171,pull_request,:lock: :robot: CI Update lock files for scipy-dev CI build(s) :lock: :robot:,"Update lock files.

### Note
If the CI tasks fail, create a new branch based on this PR and add the required fixes to that branch."
3234915622,33170,pull_request,FIX: Correct response method handling for regressors in _response.py,"<!--
🙌 Thanks for contributing a pull request!

👀 Please ensure you have taken a look at the contribution guidelines:
https://github.com/scikit-learn/scikit-learn/blob/main/CONTRIBUTING.md

✅ In particular following the pull request checklist will increase the likelihood
of having maintainers review your PR:
https://scikit-learn.org/dev/developers/contributing.html#pull-request-checklist

📋 If your PR is likely to affect users, you will need to add a changelog entry
describing your PR changes, see:
https://github.com/scikit-learn/scikit-learn/blob/main/doc/whats_new/upcoming_changes/README.md
-->

#### Reference Issues/PRs
<!--
Example: Fixes #1234. See also #3456.
Please use keywords (e.g., Fixes) to create link to the issues or pull requests
you resolved, so that they will automatically be closed when your pull request
is merged. See https://github.com/blog/1506-closing-issues-via-pull-requests
-->


#### What does this implement/fix? Explain your changes.


#### AI usage disclosure
<!--
If AI tools were involved in creating this PR, please check all boxes that apply
below and make sure that you adhere to our Automated Contributions Policy:
https://scikit-learn.org/dev/developers/contributing.html#automated-contributions-policy
-->
I used AI assistance for:
- [ ] Code generation (e.g., when writing an implementation or fixing a bug)
- [ ] Test/benchmark generation
- [ ] Documentation (including examples)
- [ ] Research and understanding


#### Any other comments?


<!--
Thank you for your patience. Changes to scikit-learn require careful
attention, but with limited maintainer time, not every contribution can be reviewed
quickly.
For more information and tips on improving your pull request, see:
https://scikit-learn.org/dev/faq.html#why-is-my-pull-request-not-getting-any-attention.

Thanks for contributing!
-->
"
3832948331,33170,comentario,,"## ❌ Linting issues

This PR is introducing linting issues. Here's a summary of the issues. Note that you can avoid having linting issues by enabling `pre-commit` hooks. Instructions to enable them can be found [here](https://scikit-learn.org/dev/developers/development_setup.html#set-up-pre-commit).

You can see the details of the linting issues under the `lint` job [here](https://github.com/scikit-learn/scikit-learn/actions/runs/21593829873)

-----------------------------------------------
### `ruff check`

`ruff` detected issues. Please run `ruff check --fix --output-format=full` locally, fix the remaining issues, and push the changes. Here you can see the detected issues. Note that the installed `ruff` version is `ruff=0.12.2`.

<details>

```

sklearn/utils/_response.py:89:89: E501 Line too long (91 > 88)
   |
87 |     return_response_method_used=False,
88 | ):
89 |     """"""Compute the response values of a classifier, an outlier detector, or a regressor.""""""
   |                                                                                         ^^^ E501
90 |
91 |     if is_classifier(estimator):
   |

Found 1 error.
```

</details>



<sub> _Generated for commit: [9d2a572](https://github.com/scikit-learn/scikit-learn/pull/33170/commits/9d2a5721402f719201dd7a0c02741c3f130363b6). Link to the linter CI: [here](https://github.com/scikit-learn/scikit-learn/actions/runs/21593829873)_ </sub>"
3833932430,33170,comentario,,"This PR does not meet *any* of our requirements, and this problem is already being addressed here https://github.com/scikit-learn/scikit-learn/pull/33126."
3836860542,33170,comentario,,"Hello maintainers, 

I noticed this documentation section could be improved/clarified. 
I’m a student contributor and would like to submit a PR for this. 
Any suggestions or preferences are welcome! 

Thanks in advance.
"
3841428892,33170,comentario,,"Closing this, see https://github.com/scikit-learn/scikit-learn/pull/33170#issuecomment-3833932430

@AdoDeBrilliance thanks for being interested in contributing to an open-source project! From your profile it looks like you are new to GitHub and contributing to open-source. scikit-learn is not a good match for contributors without significant experience contributing to large open-source projects. I recommend finding another project that you actively use that is smaller and contributing there. Once you have gained experience contributing to open-source projects you are welcome to help with scikit-learn. We have a guide for contributors that makes recommendations on where to start https://scikit-learn.org/stable/developers/contributing.html#ways-to-contribute"
3234711327,33169,pull_request,DOC: Add reference links to hinge loss API documentation,"<!--
🙌 Thanks for contributing a pull request!

👀 Please ensure you have taken a look at the contribution guidelines:
https://github.com/scikit-learn/scikit-learn/blob/main/CONTRIBUTING.md

✅ In particular following the pull request checklist will increase the likelihood
of having maintainers review your PR:
https://scikit-learn.org/dev/developers/contributing.html#pull-request-checklist

📋 If your PR is likely to affect users, you will need to add a changelog entry
describing your PR changes, see:
https://github.com/scikit-learn/scikit-learn/blob/main/doc/whats_new/upcoming_changes/README.md
-->

#### Reference Issues/PRs
<!--
Example: Fixes #1234. See also #3456.
Please use keywords (e.g., Fixes) to create link to the issues or pull requests
you resolved, so that they will automatically be closed when your pull request
is merged. See https://github.com/blog/1506-closing-issues-via-pull-requests
-->


#### What does this implement/fix? Explain your changes.

Add reference links to hinge loss API documentation

#### AI usage disclosure
<!--
If AI tools were involved in creating this PR, please check all boxes that apply
below and make sure that you adhere to our Automated Contributions Policy:
https://scikit-learn.org/dev/developers/contributing.html#automated-contributions-policy
-->
I used AI assistance for:
- [ ] Code generation (e.g., when writing an implementation or fixing a bug)
- [ ] Test/benchmark generation
- [ ] Documentation (including examples)
- [ ] Research and understanding


#### Any other comments?


<!--
Thank you for your patience. Changes to scikit-learn require careful
attention, but with limited maintainer time, not every contribution can be reviewed
quickly.
For more information and tips on improving your pull request, see:
https://scikit-learn.org/dev/faq.html#why-is-my-pull-request-not-getting-any-attention.

Thanks for contributing!
-->
"
3233972219,33168,pull_request,FIX _predict_proba_lr in LinearClassifierMixin,"#### Reference Issues/PRs
Fixes #17978.

#### What does this implement/fix? Explain your changes.
`LinearClassifierMixin._predict_proba_lr` might return nan or inf if `decision_function` returns large negative values, because all probabilities are zero in floating point arithmetic (e.g. exp(-1000) = 0).

#### AI usage disclosure
None

#### Any other comments?
I guess the only estimator is `SGDClassifier`, not 100% sure."
3834183987,33168,comentario,,"> I guess the only estimator is SGDClassifier, not 100% sure.

`_predict_proba_lr` is also called by `LogisticRegression.predict_proba` in the binary classification case. I think, the changelog should be updated accordingly.

EDIT: actually, the change in this PR only impacts the multiclass branch of the `_predict_proba_lr` method, hence this cannot impact `LogisticRegression`."
3834471556,33168,comentario,,"> EDIT: actually, the change in this PR only impacts the multiclass branch of the _predict_proba_lr method, hence this cannot impact LogisticRegression.

That's the benefit of having gotten rid of one-vs-rest multiclass in LogisticRegression 🎉 

Thanks for the fast reviews!"
3233287994,33166,pull_request,Bump pypa/cibuildwheel from 3.3.0 to 3.3.1 in the actions group,"Bumps the actions group with 1 update: [pypa/cibuildwheel](https://github.com/pypa/cibuildwheel).

Updates `pypa/cibuildwheel` from 3.3.0 to 3.3.1
<details>
<summary>Release notes</summary>
<p><em>Sourced from <a href=""https://github.com/pypa/cibuildwheel/releases"">pypa/cibuildwheel's releases</a>.</em></p>
<blockquote>
<h2>v3.3.1</h2>
<ul>
<li>🛠 Update dependencies and container pins, including updating to CPython 3.14.2. (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2708"">#2708</a>)</li>
</ul>
</blockquote>
</details>
<details>
<summary>Changelog</summary>
<p><em>Sourced from <a href=""https://github.com/pypa/cibuildwheel/blob/main/docs/changelog.md"">pypa/cibuildwheel's changelog</a>.</em></p>
<blockquote>
<hr />
<h2>title: Changelog</h2>
<h1>Changelog</h1>
<h3>v3.3.1</h3>
<p><em>5 January 2026</em></p>
<ul>
<li>🛠 Update dependencies and container pins, including updating to CPython 3.14.2. (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2708"">#2708</a>)</li>
</ul>
<h3>v3.3.0</h3>
<p><em>12 November 2025</em></p>
<ul>
<li>🐛 Fix an incompatibility with Docker v29 (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2660"">#2660</a>)</li>
<li>✨ Adds <code>test-runtime</code> option, to customise how tests on simulated/emulated environments are run (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2636"">#2636</a>)</li>
<li>✨ Adds support for new <code>manylinux_2_35</code> images on 32-bit ARM <code>armv7l</code>, offering better C++20 compatibility (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2656"">#2656</a>)</li>
<li>✨ <code>build[uv]</code> is now supported on Android (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2587"">#2587</a>)</li>
<li>✨ You can now install extras (such as <code>uv</code>) with a simple option on the GitHub Action (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2630"">#2630</a>)</li>
<li>✨ <code>{project}</code> and <code>{package}</code> placeholders are now supported in <code>repair-wheel-command</code> (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2589"">#2589</a>)</li>
<li>🛠 The versions set with <code>dependency-versions</code> no longer constrain packages specified by your <code>build-system.requires</code>. Previously, on platforms other than Linux, the constraints in this option would remain in the environment during the build. This has been tidied up make behaviour more consistent between platforms, and to prevent version conflicts. (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2583"">#2583</a>)</li>
<li>🛠 Improve the handling of <code>test-command</code> on Android, enabling more options to be passed (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2590"">#2590</a>)</li>
<li>📚 Docs improvements (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2618"">#2618</a>)</li>
</ul>
<h3>v3.2.1</h3>
<p><em>12 October 2025</em></p>
<ul>
<li>🛠 Update to CPython 3.14.0 final (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2614"">#2614</a>)</li>
<li>🐛 Fix the default MACOSX_DEPLOYMENT_TARGET on Python 3.14 (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2613"">#2613</a>)</li>
<li>📚 Docs improvements (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2617"">#2617</a>)</li>
</ul>
<h3>v3.2.0</h3>
<p><em>22 September 2025</em></p>
<ul>
<li>✨ Adds GraalPy v25 (Python 3.12) support (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2597"">#2597</a>)</li>
<li>🛠 Update to CPython 3.14.0rc3 (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2602"">#2602</a>)</li>
<li>🛠 Adds CPython 3.14.0 prerelease support for Android, and a number of improvements to Android builds (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2568"">#2568</a>, <a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2591"">#2591</a>)</li>
<li>🛠 Improvements to testing on Android, passing environment markers when installing the venv, and providing more debug output when build-verbosity is set (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2575"">#2575</a>)</li>
<li>⚠️ PyPy 3.10 was moved to <code>pypy-eol</code> in the <code>enable</code> option, as it is now end-of-life. (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2521"">#2521</a>)</li>
<li>📚 Docs improvements (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2574"">#2574</a>, <a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2601"">#2601</a>, <a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2598"">#2598</a>)</li>
</ul>
<h3>v3.1.4</h3>
<p><em>19 August 2025</em></p>
<ul>
<li>✨ Add a <code>--clean-cache</code> command to clean up our cache (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2489"">#2489</a>)</li>
</ul>
<!-- raw HTML omitted -->
</blockquote>
<p>... (truncated)</p>
</details>
<details>
<summary>Commits</summary>
<ul>
<li><a href=""https://github.com/pypa/cibuildwheel/commit/298ed2fb2c105540f5ed055e8a6ad78d82dd3a7e""><code>298ed2f</code></a> Bump version: v3.3.1</li>
<li><a href=""https://github.com/pypa/cibuildwheel/commit/f0ff94431807b2d31ad3170007669061f91f0241""><code>f0ff944</code></a> [3.3.x] Update dependencies (<a href=""https://redirect.github.com/pypa/cibuildwheel/issues/2708"">#2708</a>)</li>
<li>See full diff in <a href=""https://github.com/pypa/cibuildwheel/compare/63fd63b352a9a8bdcc24791c9dbee952ee9a8abc...298ed2fb2c105540f5ed055e8a6ad78d82dd3a7e"">compare view</a></li>
</ul>
</details>
<br />


[![Dependabot compatibility score](https://dependabot-badges.githubapp.com/badges/compatibility_score?dependency-name=pypa/cibuildwheel&package-manager=github_actions&previous-version=3.3.0&new-version=3.3.1)](https://docs.github.com/en/github/managing-security-vulnerabilities/about-dependabot-security-updates#about-compatibility-scores)

Dependabot will resolve any conflicts with this PR as long as you don't alter it yourself. You can also trigger a rebase manually by commenting `@dependabot rebase`.

[//]: # (dependabot-automerge-start)
[//]: # (dependabot-automerge-end)

---

<details>
<summary>Dependabot commands and options</summary>
<br />

You can trigger Dependabot actions by commenting on this PR:
- `@dependabot rebase` will rebase this PR
- `@dependabot recreate` will recreate this PR, overwriting any edits that have been made to it
- `@dependabot merge` will merge this PR after your CI passes on it
- `@dependabot squash and merge` will squash and merge this PR after your CI passes on it
- `@dependabot cancel merge` will cancel a previously requested merge and block automerging
- `@dependabot reopen` will reopen this PR if it is closed
- `@dependabot close` will close this PR and stop Dependabot recreating it. You can achieve the same result by closing it manually
- `@dependabot show <dependency name> ignore conditions` will show all of the ignore conditions of the specified dependency
- `@dependabot ignore <dependency name> major version` will close this group update PR and stop Dependabot creating any more for the specific dependency's major version (unless you unignore this specific dependency's major version or upgrade to it yourself)
- `@dependabot ignore <dependency name> minor version` will close this group update PR and stop Dependabot creating any more for the specific dependency's minor version (unless you unignore this specific dependency's minor version or upgrade to it yourself)
- `@dependabot ignore <dependency name>` will close this group update PR and stop Dependabot creating any more for the specific dependency (unless you unignore this specific dependency or upgrade to it yourself)
- `@dependabot unignore <dependency name>` will remove all of the ignore conditions of the specified dependency
- `@dependabot unignore <dependency name> <ignore condition>` will remove the ignore condition of the specified dependency and ignore conditions


</details>"
3834395620,33166,comentario,,"I use the label CUDA CI just in case to make sure there are no unexpected issue.

The other affected build would be Pyodide CI but this should be fine."
3834436754,33166,comentario,,"The CUDA CI [passed](https://github.com/scikit-learn/scikit-learn/actions/runs/21587191919/job/62198126433?pr=33166), let's merge this one! "
3233100144,33165,pull_request,MNT remove a few global_random_seed in test_logistic.py,"#### Reference Issues/PRs
Context #33033.


#### What does this implement/fix? Explain your changes.
This PR removes `global_random_seed` in `test_logistic.py` where the randomness has zero effect anyway.


#### AI usage disclosure
None


#### Any other comments?
"
3232979861,33164,pull_request,Fixes small typo in convergence warning for newton solver.,"<!--
🙌 Thanks for contributing a pull request!

👀 Please ensure you have taken a look at the contribution guidelines:
https://github.com/scikit-learn/scikit-learn/blob/main/CONTRIBUTING.md

✅ In particular following the pull request checklist will increase the likelihood
of having maintainers review your PR:
https://scikit-learn.org/dev/developers/contributing.html#pull-request-checklist

📋 If your PR is likely to affect users, you will need to add a changelog entry
describing your PR changes, see:
https://github.com/scikit-learn/scikit-learn/blob/main/doc/whats_new/upcoming_changes/README.md
-->



#### What does this implement/fix? Explain your changes.

This change fixes a typo in the Newton solver convergence warning - changing the wording from ""did no converge"" to ""did not converge"".


#### AI usage disclosure
<!--
If AI tools were involved in creating this PR, please check all boxes that apply
below and make sure that you adhere to our Automated Contributions Policy:
https://scikit-learn.org/dev/developers/contributing.html#automated-contributions-policy
-->
I used AI assistance for:
- [ ] Code generation (e.g., when writing an implementation or fixing a bug)
- [ ] Test/benchmark generation
- [ ] Documentation (including examples)
- [ ] Research and understanding


<!--
Thank you for your patience. Changes to scikit-learn require careful
attention, but with limited maintainer time, not every contribution can be reviewed
quickly.
For more information and tips on improving your pull request, see:
https://scikit-learn.org/dev/faq.html#why-is-my-pull-request-not-getting-any-attention.

Thanks for contributing!
-->
"
3231037253,33163,pull_request,Improve warning message for constant predictors,"Updated warning message format for constant predictors.

<!--
🙌 Thanks for contributing a pull request!

👀 Please ensure you have taken a look at the contribution guidelines:
https://github.com/scikit-learn/scikit-learn/blob/main/CONTRIBUTING.md

✅ In particular following the pull request checklist will increase the likelihood
of having maintainers review your PR:
https://scikit-learn.org/dev/developers/contributing.html#pull-request-checklist

📋 If your PR is likely to affect users, you will need to add a changelog entry
describing your PR changes, see:
https://github.com/scikit-learn/scikit-learn/blob/main/doc/whats_new/upcoming_changes/README.md
-->

#### Reference Issues/PRs
<!--
Example: Fixes #1234. See also #3456.
Please use keywords (e.g., Fixes) to create link to the issues or pull requests
you resolved, so that they will automatically be closed when your pull request
is merged. See https://github.com/blog/1506-closing-issues-via-pull-requests
-->


#### What does this implement/fix? Explain your changes.


#### AI usage disclosure
<!--
If AI tools were involved in creating this PR, please check all boxes that apply
below and make sure that you adhere to our Automated Contributions Policy:
https://scikit-learn.org/dev/developers/contributing.html#automated-contributions-policy
-->
I used AI assistance for:
- [ ] Code generation (e.g., when writing an implementation or fixing a bug)
- [ ✔️] Test/benchmark generation
- [ ✔️] Documentation (including examples)
- [✔️ ] Research and understanding


#### Any other comments?


<!--
Thank you for your patience. Changes to scikit-learn require careful
attention, but with limited maintainer time, not every contribution can be reviewed
quickly.
For more information and tips on improving your pull request, see:
https://scikit-learn.org/dev/faq.html#why-is-my-pull-request-not-getting-any-attention.

Thanks for contributing!
-->
"
3828811756,33163,comentario,,"## ❌ Linting issues

This PR is introducing linting issues. Here's a summary of the issues. Note that you can avoid having linting issues by enabling `pre-commit` hooks. Instructions to enable them can be found [here](https://scikit-learn.org/dev/developers/development_setup.html#set-up-pre-commit).

You can see the details of the linting issues under the `lint` job [here](https://github.com/scikit-learn/scikit-learn/actions/runs/21547638038)

-----------------------------------------------
### `ruff check`

`ruff` detected issues. Please run `ruff check --fix --output-format=full` locally, fix the remaining issues, and push the changes. Here you can see the detected issues. Note that the installed `ruff` version is `ruff=0.12.2`.

<details>

```

sklearn/multiclass.py:31:1: I001 [*] Import block is un-sorted or un-formatted
   |
29 |   # SPDX-License-Identifier: BSD-3-Clause
30 |
31 | / import array
32 | | import itertools
33 | | import warnings
34 | | from numbers import Integral, Real
35 | |
36 | |
37 | | import numpy as np
38 | | import scipy.sparse as sp
39 | | from sklearn.exceptions import ConvergenceWarning
40 | |
41 | | from sklearn.base import (
42 | |     BaseEstimator,
43 | |     ClassifierMixin,
44 | |     MetaEstimatorMixin,
45 | |     MultiOutputMixin,
46 | |     _fit_context,
47 | |     clone,
48 | |     is_classifier,
49 | |     is_regressor,
50 | | )
51 | | from sklearn.metrics.pairwise import pairwise_distances_argmin
52 | | from sklearn.preprocessing import LabelBinarizer
53 | | from sklearn.utils import check_random_state
54 | | from sklearn.utils._param_validation import HasMethods, Interval
55 | | from sklearn.utils._tags import get_tags
56 | | from sklearn.utils.metadata_routing import (
57 | |     MetadataRouter,
58 | |     MethodMapping,
59 | |     _raise_for_params,
60 | |     process_routing,
61 | | )
62 | | from sklearn.utils.metaestimators import _safe_split, available_if
63 | | from sklearn.utils.multiclass import (
64 | |     _check_partial_fit_first_call,
65 | |     _ovr_decision_function,
66 | |     check_classification_targets,
67 | | )
68 | | from sklearn.utils.parallel import Parallel, delayed
69 | | from sklearn.utils.validation import (
70 | |     _check_method_params,
71 | |     _num_samples,
72 | |     check_is_fitted,
73 | |     validate_data,
74 | | )
   | |_^ I001
75 |
76 |   __all__ = [
   |
   = help: Organize imports

Found 1 error.
[*] 1 fixable with the `--fix` option.
```

</details>



<sub> _Generated for commit: [c67a6e7](https://github.com/scikit-learn/scikit-learn/pull/33163/commits/c67a6e7c9484354d9d2fa564cc4aa8f90c34d577). Link to the linter CI: [here](https://github.com/scikit-learn/scikit-learn/actions/runs/21547638038)_ </sub>"
3841701680,33163,comentario,,@dipak-chh12 thanks for being interested in contributing to an open-source project! From your profile it looks like you are new to GitHub and contributing to open-source. scikit-learn is not a good match for contributors without significant experience contributing to large open-source projects. I recommend finding another project that you actively use that is smaller and contributing there. Once you have gained experience contributing to open-source projects you are welcome to help with scikit-learn. We have a guide for contributors that makes recommendations on where to start [scikit-learn.org/stable/developers/contributing.html#ways-to-contribute](https://scikit-learn.org/stable/developers/contributing.html#ways-to-contribute)
3228969994,33162,pull_request,Fixes #33143 Metric pos_label handling for multiclass (and multilabel) data,"<!--
🙌 Thanks for contributing a pull request!

👀 Please ensure you have taken a look at the contribution guidelines:
https://github.com/scikit-learn/scikit-learn/blob/main/CONTRIBUTING.md

✅ In particular following the pull request checklist will increase the likelihood
of having maintainers review your PR:
https://scikit-learn.org/dev/developers/contributing.html#pull-request-checklist

📋 If your PR is likely to affect users, you will need to add a changelog entry
describing your PR changes, see:
https://github.com/scikit-learn/scikit-learn/blob/main/doc/whats_new/upcoming_changes/README.md
--> This PR addresses inconsistent handling of the pos_label parameter across classification metrics when working with multiclass and multilabel data.

#### Reference Issues/PRs
<!--
Example: Fixes #1234. See also #3456.
Please use keywords (e.g., Fixes) to create link to the issues or pull requests
you resolved, so that they will automatically be closed when your pull request
is merged. See https://github.com/blog/1506-closing-issues-via-pull-requests
-->



#### What does this implement/fix? Explain your changes.
This PR addresses inconsistent handling of the pos_label parameter across classification metrics when working with multiclass and multilabel data.
Changed default value of pos_label: Updated from 1 to None for jaccard_score, f1_score, fbeta_score, precision_score, and recall_score

Improved error handling: Instead of silently ignoring pos_label for multiclass/multilabel data (with only a warning), these metrics now raise a clear ValueError when a non-None pos_label is explicitly provided for non-binary targets, guiding users toward the correct approach

More consistent behavior: Aligns error handling across metrics - previously, only average_precision_score raised an error while others issued warnings or silently ignored the parameter

#### AI usage disclosure
<!--
If AI tools were involved in creating this PR, please check all boxes that apply
below and make sure that you adhere to our Automated Contributions Policy:
https://scikit-learn.org/dev/developers/contributing.html#automated-contributions-policy
-->
I used AI assistance for:
-  Code generation (e.g., when writing an implementation or fixing a bug)
- Documentation (including examples)
-Research and understanding


#### Any other comments?


<!--
Thank you for your patience. Changes to scikit-learn require careful
attention, but with limited maintainer time, not every contribution can be reviewed
quickly.
For more information and tips on improving your pull request, see:
https://scikit-learn.org/dev/faq.html#why-is-my-pull-request-not-getting-any-attention.

Thanks for contributing!
-->
"
